Port Heiden Wind Speed and Direction				
Month	Day	Hour	Dir	Spd m/s
8	31	0	246	3.3
8	31	1	256	1.8
8	31	2	237	2.8
8	31	3	259	0.8
8	31	4	145	1.1
8	31	5	198	1.8
8	31	6	247	2.7
8	31	7	276	2.8
8	31	8	311	7.5
8	31	9	306	9.3
8	31	10	307	10.0
8	31	11	312	10.1
8	31	12	320	10.5
8	31	13	317	9.3
8	31	14	311	7.1
8	31	15	315	6.2
8	31	16	334	5.4
8	31	17	355	4.1
8	31	18	52	4.3
8	31	19	76	3.4
8	31	20	61	2.8
8	31	21	56	2.4
8	31	22	12	1.8
8	31	23	9	1.0
9	1	0	45	0.5
9	1	1	109	0.4
9	1	2	210	1.5
9	1	3	224	3.3
9	1	4	244	3.1
9	1	5	250	3.0
9	1	6	263	1.5
9	1	7	210	2.2
9	1	8	212	1.7
9	1	9	353	3.2
9	1	10	321	9.1
9	1	11	326	9.2
9	1	12	320	8.6
9	1	13	316	7.0
9	1	14	257	4.2
9	1	15	245	3.2
9	1	16	318	5.0
9	1	17	323	5.4
9	1	18	327	5.1
9	1	19	330	3.4
9	1	20	360	0.8
9	1	21	335	1.3
9	1	22	350	2.0
9	1	23	4	2.6
9	2	0	44	3.8
9	2	1	70	5.6
9	2	2	66	5.2
9	2	3	79	4.7
9	2	4	85	5.9
9	2	5	80	6.3
9	2	6	63	6.6
9	2	7	49	6.2
9	2	8	43	5.6
9	2	9	52	6.3
9	2	10	56	7.5
9	2	11	63	7.7
9	2	12	76	8.2
9	2	13	74	7.3
9	2	14	71	8.1
9	2	15	69	8.6
9	2	16	76	7.8
9	2	17	71	7.7
9	2	18	70	6.7
9	2	19	66	5.7
9	2	20	56	6.2
9	2	21	61	6.5
9	2	22	63	7.4
9	2	23	65	8.3
9	3	0	67	8.5
9	3	1	65	8.6
9	3	2	65	7.7
9	3	3	73	6.2
9	3	4	93	6.1
9	3	5	105	6.8
9	3	6	111	7.7
9	3	7	104	3.2
9	3	8	111	3.0
9	3	9	110	3.1
9	3	10	104	3.7
9	3	11	97	5.5
9	3	12	95	13.0
9	3	13	110	18.9
9	3	14	115	12.3
9	3	15	115	9.6
9	3	16	111	7.8
9	3	17	119	11.3
9	3	18	119	6.6
9	3	19	115	9.9
9	3	20	114	8.5
9	3	21	114	5.7
9	3	22	116	6.1
9	3	23	118	7.6
9	4	0	119	7.0
9	4	1	124	2.7
9	4	2	130	3.1
9	4	3	141	2.6
9	4	4	135	3.3
9	4	5	134	2.5
9	4	6	121	2.5
9	4	7	119	3.5
9	4	8	119	2.9
9	4	9	123	4.4
9	4	10	131	4.2
9	4	11	106	4.6
9	4	12	100	6.3
9	4	13	106	6.5
9	4	14	118	6.0
9	4	15	125	6.1
9	4	16	110	4.8
9	4	17	107	4.3
9	4	18	108	4.9
9	4	19	106	10.8
9	4	20	110	8.6
9	4	21	120	8.2
9	4	22	121	5.7
9	4	23	136	2.7
9	5	0	103	2.2
9	5	1	87	2.2
9	5	2	16	2.7
9	5	3	46	3.2
9	5	4	55	4.9
9	5	5	57	4.3
9	5	6	51	3.4
9	5	7	40	3.2
9	5	8	46	3.7
9	5	9	49	3.7
9	5	10	51	3.3
9	5	11	45	2.7
9	5	12	92	3.2
9	5	13	123	2.5
9	5	14	140	3.2
9	5	15	118	4.7
9	5	16	128	4.4
9	5	17	133	3.9
9	5	18	155	3.0
9	5	19	202	2.9
9	5	20	216	2.3
9	5	21	225	2.8
9	5	22	247	3.3
9	5	23	263	3.5
9	6	0	260	3.2
9	6	1	311	2.0
9	6	2	326	2.7
9	6	3	335	2.8
9	6	4	321	2.4
9	6	5	334	2.0
9	6	6	274	2.0
9	6	7	256	1.5
9	6	8	301	0.9
9	6	9	301	2.7
9	6	10	336	4.0
9	6	11	335	5.6
9	6	12	313	5.5
9	6	13	318	5.6
9	6	14	321	6.9
9	6	15	318	6.9
9	6	16	321	7.5
9	6	17	319	7.6
9	6	18	318	6.5
9	6	19	311	6.8
9	6	20	310	7.2
9	6	21	308	7.2
9	6	22	308	7.7
9	6	23	312	7.7
9	7	0	309	7.2
9	7	1	309	8.5
9	7	2	306	8.9
9	7	3	311	9.6
9	7	4	308	9.5
9	7	5	309	8.1
9	7	6	309	6.7
9	7	7	313	8.8
9	7	8	320	9.6
9	7	9	310	11.4
9	7	10	304	12.3
9	7	11	308	13.6
9	7	12	313	13.2
9	7	13	314	12.2
9	7	14	311	12.2
9	7	15	313	13.0
9	7	16	307	10.1
9	7	17	315	9.2
9	7	18	306	11.5
9	7	19	308	9.5
9	7	20	312	6.7
9	7	21	310	5.2
9	7	22	317	4.1
9	7	23	325	3.8
9	8	0	320	4.7
9	8	1	322	4.4
9	8	2	343	3.1
9	8	3	343	2.7
9	8	4	354	2.6
9	8	5	344	1.8
9	8	6	317	1.9
9	8	7	309	2.6
9	8	8	318	3.7
9	8	9	332	2.6
9	8	10	340	2.9
9	8	11	359	2.8
9	8	12	354	3.8
9	8	13	350	5.1
9	8	14	330	3.5
9	8	15	185	3.7
9	8	16	217	4.2
9	8	17	201	3.5
9	8	18	169	2.7
9	8	19	226	3.7
9	8	20	234	4.5
9	8	21	251	3.6
9	8	22	340	2.3
9	8	23	25	2.6
9	9	0	2	1.9
9	9	1	286	1.8
9	9	2	313	3.3
9	9	3	313	3.4
9	9	4	314	4.0
9	9	5	315	4.4
9	9	6	315	3.6
9	9	7	311	3.7
9	9	8	304	2.8
9	9	9	301	2.8
9	9	10	321	4.9
9	9	11	329	5.0
9	9	12	339	7.3
9	9	13	333	6.8
9	9	14	328	7.5
9	9	15	314	8.9
9	9	16	317	6.9
9	9	17	16	5.7
9	9	18	93	4.4
9	9	19	8	3.4
9	9	20	6	3.0
9	9	21	10	3.2
9	9	22	43	3.1
9	9	23	2	1.7
9	10	0	350	1.8
9	10	1	352	1.9
9	10	2	359	2.2
9	10	3	354	2.2
9	10	4	335	2.7
9	10	5	340	2.9
9	10	6	337	2.6
9	10	7	330	3.2
9	10	8	328	2.8
9	10	9	4	2.3
9	10	10	352	1.0
9	10	11	37	0.8
9	10	12	273	1.2
9	10	13	218	2.0
9	10	14	135	2.7
9	10	15	171	3.1
9	10	16	190	4.1
9	10	17	231	5.0
9	10	18	304	5.2
9	10	19	291	5.1
9	10	20	292	5.4
9	10	21	294	5.3
9	10	22	292	5.3
9	10	23	277	4.9
9	11	0	281	5.6
9	11	1	285	4.5
9	11	2	292	3.7
9	11	3	296	3.4
9	11	4	294	4.4
9	11	5	266	2.0
9	11	6	242	1.6
9	11	7	195	1.4
9	11	8	200	1.5
9	11	9	198	1.0
9	11	10	187	1.3
9	11	11	164	1.0
9	11	12	124	1.3
9	11	13	61	4.0
9	11	14	176	3.7
9	11	15	212	4.8
9	11	16	206	3.1
9	11	17	185	6.0
9	11	18	179	5.3
9	11	19	173	4.2
9	11	20	165	3.6
9	11	21	157	3.5
9	11	22	153	3.5
9	11	23	137	4.2
9	12	0	123	4.3
9	12	1	114	3.9
9	12	2	106	4.2
9	12	3	102	4.4
9	12	4	97	5.9
9	12	5	89	5.1
9	12	6	82	5.4
9	12	7	90	6.8
9	12	8	95	6.5
9	12	9	97	6.9
9	12	10	97	7.5
9	12	11	109	8.2
9	12	12	110	8.1
9	12	13	119	7.5
9	12	14	127	6.6
9	12	15	122	6.6
9	12	16	121	7.0
9	12	17	119	6.9
9	12	18	121	6.8
9	12	19	121	5.1
9	12	20	123	4.8
9	12	21	119	4.6
9	12	22	118	4.2
9	12	23	116	3.8
9	13	0	123	3.8
9	13	1	129	3.9
9	13	2	125	3.8
9	13	3	145	2.1
9	13	4	154	1.4
9	13	5	161	1.4
9	13	6	211	0.8
9	13	7	195	1.3
9	13	8	206	1.0
9	13	9	189	0.9
9	13	10	150	4.7
9	13	11	161	4.8
9	13	12	156	5.1
9	13	13	158	5.5
9	13	14	156	5.2
9	13	15	144	5.5
9	13	16	133	5.5
9	13	17	135	4.8
9	13	18	132	4.6
9	13	19	120	3.9
9	13	20	125	4.3
9	13	21	126	4.0
9	13	22	122	4.2
9	13	23	113	4.1
9	14	0	106	4.7
9	14	1	104	4.8
9	14	2	98	3.9
9	14	3	90	4.2
9	14	4	6	2.1
9	14	5	331	2.1
9	14	6	18	4.2
9	14	7	308	2.2
9	14	8	32	4.4
9	14	9	46	6.8
9	14	10	48	8.1
9	14	11	63	8.5
9	14	12	69	7.6
9	14	13	61	6.4
9	14	14	76	7.8
9	14	15	86	7.2
9	14	16	90	7.3
9	14	17	95	5.6
9	14	18	94	4.3
9	14	19	86	4.2
9	14	20	88	3.8
9	14	21	97	3.4
9	14	22	19	2.7
9	14	23	3	3.5
9	15	0	349	3.0
9	15	1	342	2.5
9	15	2	349	3.2
9	15	3	349	3.6
9	15	4	21	4.1
9	15	5	19	3.2
9	15	6	35	4.5
9	15	7	56	2.4
9	15	8	22	2.9
9	15	9	94	3.6
9	15	10	112	5.3
9	15	11	105	6.1
9	15	12	95	6.8
9	15	13	109	8.3
9	15	14	86	7.6
9	15	15	110	11.0
9	15	16	113	10.6
9	15	17	114	8.8
9	15	18	111	9.6
9	15	19	125	10.7
9	15	20	121	9.9
9	15	21	130	9.1
9	15	22	131	8.7
9	15	23	129	7.9
9	16	0	132	6.9
9	16	1	150	7.0
9	16	2	152	6.4
9	16	3	139	5.0
9	16	4	131	6.5
9	16	5	132	6.2
9	16	6	135	6.4
9	16	7	131	6.8
9	16	8	134	7.2
9	16	9	137	8.5
9	16	10	143	8.7
9	16	11	136	9.4
9	16	12	128	9.2
9	16	13	120	8.1
9	16	14	99	7.6
9	16	15	99	8.6
9	16	16	105	6.0
9	16	17	117	6.7
9	16	18	121	6.6
9	16	19	125	5.3
9	16	20	117	4.9
9	16	21	122	4.4
9	16	22	126	4.7
9	16	23	129	4.2
9	17	0	129	3.6
9	17	1	135	4.8
9	17	2	137	3.3
9	17	3	147	2.0
9	17	4	258	0.7
9	17	5	311	1.1
9	17	6	317	0.6
9	17	7	343	2.1
9	17	8	341	2.1
9	17	9	335	1.9
9	17	10	347	1.8
9	17	11	278	1.2
9	17	12	233	2.2
9	17	13	233	4.7
9	17	14	231	6.2
9	17	15	235	6.1
9	17	16	229	5.4
9	17	17	225	5.6
9	17	18	230	6.1
9	17	19	226	3.0
9	17	20	272	3.9
9	17	21	305	6.8
9	17	22	275	4.8
9	17	23	281	6.0
9	18	0	297	8.5
9	18	1	303	10.1
9	18	2	295	8.4
9	18	3	287	6.2
9	18	4	308	8.0
9	18	5	324	8.4
9	18	6	330	7.6
9	18	7	330	7.6
9	18	8	347	7.6
9	18	9	341	6.8
9	18	10	343	9.3
9	18	11	346	9.6
9	18	12	34	9.5
9	18	13	57	10.3
9	18	14	65	10.0
9	18	15	60	9.6
9	18	16	62	8.4
9	18	17	60	7.7
9	18	18	49	6.3
9	18	19	49	4.5
9	18	20	0	2.7
9	18	21	336	3.0
9	18	22	329	2.9
9	18	23	339	3.0
9	19	0	310	5.4
9	19	1	297	4.8
9	19	2	285	3.6
9	19	3	298	5.6
9	19	4	295	5.8
9	19	5	303	9.5
9	19	6	315	15.5
9	19	7	318	15.9
9	19	8	324	13.2
9	19	9	316	11.5
9	19	10	321	9.1
9	19	11	318	7.3
9	19	12	326	7.4
9	19	13	341	6.5
9	19	14	54	5.3
9	19	15	78	7.6
9	19	16	57	7.9
9	19	17	56	10.8
9	19	18	73	10.2
9	19	19	89	8.6
9	19	20	120	8.8
9	19	21	119	7.3
9	19	22	107	6.4
9	19	23	100	5.8
9	20	0	101	5.6
9	20	1	108	6.7
9	20	2	105	6.8
9	20	3	107	6.6
9	20	4	120	7.5
9	20	5	116	6.0
9	20	6	118	7.2
9	20	7	118	7.3
9	20	8	123	7.1
9	20	9	132	9.3
9	20	10	126	10.6
9	20	11	121	12.2
9	20	12	118	13.2
9	20	13	119	13.4
9	20	14	124	13.7
9	20	15	116	14.0
9	20	16	114	12.8
9	20	17	111	12.1
9	20	18	110	12.0
9	20	19	110	11.3
9	20	20	114	10.0
9	20	21	111	7.0
9	20	22	105	6.8
9	20	23	99	6.5
9	21	0	94	6.1
9	21	1	88	5.4
9	21	2	54	4.5
9	21	3	32	4.2
9	21	4	30	5.2
9	21	5	6	4.0
9	21	6	338	3.6
9	21	7	314	4.1
9	21	8	329	5.5
9	21	9	329	6.8
9	21	10	339	7.2
9	21	11	2	9.0
9	21	12	12	9.0
9	21	13	44	11.5
9	21	14	41	12.8
9	21	15	41	11.9
9	21	16	57	13.2
9	21	17	57	13.0
9	21	18	54	11.7
9	21	19	51	10.4
9	21	20	38	9.3
9	21	21	40	9.3
9	21	22	36	8.9
9	21	23	37	9.2
9	22	0	36	8.9
9	22	1	30	9.2
9	22	2	32	9.2
9	22	3	31	8.5
9	22	4	28	10.3
9	22	5	31	9.7
9	22	6	33	9.1
9	22	7	78	4.0
9	22	8	45	2.1
9	22	9	81	2.8
9	22	10	98	3.6
9	22	11	107	5.0
9	22	12	103	6.6
9	22	13	104	7.0
9	22	14	105	7.0
9	22	15	126	7.3
9	22	16	136	8.6
9	22	17	134	8.1
9	22	18	129	8.7
9	22	19	122	6.9
9	22	20	132	7.3
9	22	21	129	7.7
9	22	22	129	8.0
9	22	23	133	8.0
9	23	0	136	7.4
9	23	1	136	8.1
9	23	2	139	8.9
9	23	3	138	8.1
9	23	4	135	9.0
9	23	5	134	9.1
9	23	6	132	9.0
9	23	7	134	9.7
9	23	8	129	9.5
9	23	9	129	9.4
9	23	10	128	11.0
9	23	11	130	11.3
9	23	12	127	13.2
9	23	13	116	13.3
9	23	14	110	11.4
9	23	15	110	11.8
9	23	16	99	11.4
9	23	17	98	10.9
9	23	18	90	10.2
9	23	19	85	9.9
9	23	20	95	7.9
9	23	21	97	5.9
9	23	22	86	6.0
9	23	23	87	5.4
9	24	0	86	4.0
9	24	1	29	4.1
9	24	2	30	4.6
9	24	3	32	4.0
9	24	4	25	3.7
9	24	5	354	3.8
9	24	6	334	4.6
9	24	7	313	5.2
9	24	8	310	4.2
9	24	9	313	4.2
9	24	10	316	5.7
9	24	11	307	6.9
9	24	12	308	6.5
9	24	13	298	5.0
9	24	14	284	4.4
9	24	15	219	4.6
9	24	16	207	6.2
9	24	17	213	7.6
9	24	18	220	8.2
9	24	19	221	8.7
9	24	20	215	7.6
9	24	21	218	7.4
9	24	22	221	8.4
9	24	23	222	8.3
9	25	0	219	7.6
9	25	1	216	7.8
9	25	2	216	8.1
9	25	3	216	7.4
9	25	4	217	8.6
9	25	5	214	8.6
9	25	6	214	9.3
9	25	7	214	9.8
9	25	8	216	8.7
9	25	9	217	9.5
9	25	10	212	11.7
9	25	11	209	14.4
9	25	12	206	15.2
9	25	13	203	16.1
9	25	14	202	16.6
9	25	15	201	14.8
9	25	16	193	15.1
9	25	17	193	15.1
9	25	18	193	13.0
9	25	19	201	12.0
9	25	20	195	8.8
9	25	21	188	9.4
9	25	22	181	9.1
9	25	23	180	7.8
9	26	0	167	8.3
9	26	1	168	9.3
9	26	2	171	8.1
9	26	3	168	7.2
9	26	4	162	6.1
9	26	5	128	9.2
9	26	6	129	8.9
9	26	7	136	9.7
9	26	8	134	11.5
9	26	9	135	11.1
9	26	10	137	12.7
9	26	11	132	14.2
9	26	12	133	14.3
9	26	13	127	13.9
9	26	14	128	15.7
9	26	15	123	14.7
9	26	16	106	12.1
9	26	17	120	12.0
9	26	18	106	11.0
9	26	19	112	8.6
9	26	20	95	7.9
9	26	21	95	7.6
9	26	22	96	7.1
9	26	23	92	5.8
9	27	0	76	5.5
9	27	1	15	5.4
9	27	2	25	7.1
9	27	3	24	7.9
9	27	4	28	10.3
9	27	5	41	10.8
9	27	6	69	10.3
9	27	7	91	10.7
9	27	8	107	7.8
9	27	9	106	6.9
9	27	10	102	6.0
9	27	11	88	4.8
9	27	12	50	4.6
9	27	13	34	4.1
9	27	14	3	4.6
9	27	15	354	5.4
9	27	16	62	11.4
9	27	17	59	10.9
9	27	18	56	9.3
9	27	19	48	8.1
9	27	20	23	6.9
9	27	21	24	5.8
9	27	22	21	5.7
9	27	23	21	5.7
9	28	0	15	5.3
9	28	1	27	5.0
9	28	2	10	4.6
9	28	3	331	4.2
9	28	4	329	4.9
9	28	5	325	5.4
9	28	6	341	4.9
9	28	7	358	4.7
9	28	8	358	4.5
9	28	9	338	5.0
9	28	10	334	4.9
9	28	11	339	5.2
9	28	12	351	5.9
9	28	13	343	6.3
9	28	14	342	6.5
9	28	15	331	8.1
9	28	16	324	7.4
9	28	17	327	7.8
9	28	18	335	8.5
9	28	19	342	7.0
9	28	20	328	6.7
9	28	21	322	7.3
9	28	22	331	7.7
9	28	23	327	9.1
9	29	0	323	9.1
9	29	1	329	10.1
9	29	2	332	10.4
9	29	3	329	10.1
9	29	4	328	12.1
9	29	5	330	11.4
9	29	6	325	11.9
9	29	7	330	12.8
9	29	8	329	12.7
9	29	9	329	13.3
9	29	10	326	14.7
9	29	11	320	16.4
9	29	12	322	15.3
9	29	13	321	13.6
9	29	14	318	13.8
9	29	15	319	13.6
9	29	16	321	11.9
9	29	17	318	9.9
9	29	18	320	9.7
9	29	19	321	8.3
9	29	20	318	7.6
9	29	21	317	6.9
9	29	22	318	6.7
9	29	23	323	5.8
9	30	0	326	5.4
9	30	1	32	4.6
9	30	2	129	5.8
9	30	3	130	5.0
9	30	4	116	4.5
9	30	5	111	4.3
9	30	6	108	5.0
9	30	7	101	4.9
9	30	8	124	5.6
9	30	9	134	5.5
9	30	10	136	6.6
9	30	11	135	6.6
9	30	12	139	7.2
9	30	13	138	7.4
9	30	14	139	6.6
9	30	15	138	5.9
9	30	16	133	6.0
9	30	17	142	4.9
9	30	18	171	4.3
9	30	19	202	4.8
9	30	20	210	5.5
9	30	21	215	5.1
9	30	22	220	5.4
9	30	23	223	5.2
10	1	0	226	7.8
10	1	1	216	7.7
10	1	2	221	8.0
10	1	3	222	7.5
10	1	4	219	9.0
10	1	5	219	8.8
10	1	6	218	9.4
10	1	7	218	8.6
10	1	8	216	9.7
10	1	9	222	10.5
10	1	10	214	11.7
10	1	11	215	10.4
10	1	12	215	9.2
10	1	13	217	8.8
10	1	14	222	7.4
10	1	15	225	7.2
10	1	16	225	7.5
10	1	17	222	7.3
10	1	18	216	5.5
10	1	19	212	4.8
10	1	20	209	3.7
10	1	21	207	6.2
10	1	22	214	7.2
10	1	23	215	6.4
10	2	0	211	5.4
10	2	1	208	6.1
10	2	2	208	6.2
10	2	3	208	6.9
10	2	4	215	5.9
10	2	5	215	5.2
10	2	6	215	4.3
10	2	7	216	3.6
10	2	8	207	5.1
10	2	9	208	6.2
10	2	10	206	5.8
10	2	11	209	5.6
10	2	12	207	6.4
10	2	13	201	6.9
10	2	14	195	6.6
10	2	15	188	6.2
10	2	16	183	4.4
10	2	17	179	3.5
10	2	18	175	1.8
10	2	19	117	0.7
10	2	20	91	2.3
10	2	21	92	3.6
10	2	22	83	3.8
10	2	23	68	3.6
10	3	0	49	4.1
10	3	1	64	3.9
10	3	2	53	2.8
10	3	3	28	3.1
10	3	4	15	2.7
10	3	5	40	3.4
10	3	6	67	5.5
10	3	7	57	4.9
10	3	8	25	4.3
10	3	9	25	4.8
10	3	10	25	5.5
10	3	11	23	5.5
10	3	12	20	4.8
10	3	13	358	3.8
10	3	14	344	3.3
10	3	15	11	2.9
10	3	16	17	2.0
10	3	17	326	2.7
10	3	18	315	3.5
10	3	19	315	3.5
10	3	20	335	3.5
10	3	21	347	2.7
10	3	22	337	1.9
10	3	23	352	1.2
10	4	0	48	1.4
10	4	1	48	0.6
10	4	2	85	0.3
10	4	3	157	0.6
10	4	4	208	1.3
10	4	5	201	0.9
10	4	6	222	0.6
10	4	7	235	0.6
10	4	8	280	0.8
10	4	9	188	1.2
10	4	10	198	1.3
10	4	11	140	2.6
10	4	12	132	4.0
10	4	13	130	4.7
10	4	14	135	4.8
10	4	15	129	5.6
10	4	16	126	4.6
10	4	17	173	3.2
10	4	18	194	5.3
10	4	19	205	4.5
10	4	20	172	2.7
10	4	21	164	1.9
10	4	22	135	7.1
10	4	23	138	7.7
10	5	0	134	8.0
10	5	1	127	7.3
10	5	2	116	7.2
10	5	3	115	7.9
10	5	4	116	7.8
10	5	5	116	8.6
10	5	6	111	8.6
10	5	7	107	7.9
10	5	8	106	8.8
10	5	9	112	9.0
10	5	10	103	7.9
10	5	11	103	8.4
10	5	12	105	9.0
10	5	13	105	8.8
10	5	14	101	8.9
10	5	15	100	9.9
10	5	16	101	10.4
10	5	17	102	10.5
10	5	18	100	10.8
10	5	19	101	10.7
10	5	20	101	9.4
10	5	21	104	9.5
10	5	22	101	8.5
10	5	23	97	9.0
10	6	0	100	8.8
10	6	1	100	8.3
10	6	2	101	7.5
10	6	3	96	8.1
10	6	4	95	8.4
10	6	5	98	7.4
10	6	6	100	7.6
10	6	7	100	7.2
10	6	8	97	7.4
10	6	9	95	7.2
10	6	10	93	7.6
10	6	11	97	7.4
10	6	12	97	6.8
10	6	13	97	7.3
10	6	14	102	7.3
10	6	15	101	7.5
10	6	16	107	7.7
10	6	17	111	7.5
10	6	18	114	6.1
10	6	19	115	6.1
10	6	20	130	4.6
10	6	21	115	5.1
10	6	22	109	6.1
10	6	23	110	6.5
10	7	0	108	6.0
10	7	1	117	5.2
10	7	2	106	4.7
10	7	3	113	4.4
10	7	4	124	5.5
10	7	5	115	4.4
10	7	6	127	4.5
10	7	7	116	3.9
10	7	8	106	3.9
10	7	9	226	0.7
10	7	10	313	0.8
10	7	11	58	0.4
10	7	12	34	0.5
10	7	13	85	1.1
10	7	14	109	3.7
10	7	15	109	4.3
10	7	16	96	4.0
10	7	17	116	2.4
10	7	18	118	0.8
10	7	19	307	1.8
10	7	20	319	2.3
10	7	21	329	3.5
10	7	22	304	3.6
10	7	23	303	3.5
10	8	0	321	3.8
10	8	1	304	4.1
10	8	2	311	5.8
10	8	3	316	6.0
10	8	4	318	5.8
10	8	5	309	6.1
10	8	6	310	6.6
10	8	7	313	7.0
10	8	8	310	8.1
10	8	9	307	9.0
10	8	10	313	9.6
10	8	11	313	9.6
10	8	12	315	11.6
10	8	13	317	11.8
10	8	14	314	12.0
10	8	15	309	13.1
10	8	16	318	11.1
10	8	17	317	10.0
10	8	18	84	4.6
10	8	19	331	2.9
10	8	20	304	3.3
10	8	21	320	5.6
10	8	22	322	6.4
10	8	23	328	5.9
10	9	0	347	5.0
10	9	1	339	5.7
10	9	2	315	5.6
10	9	3	318	5.8
10	9	4	320	5.5
10	9	5	316	5.7
10	9	6	311	6.0
10	9	7	309	6.1
10	9	8	319	5.9
10	9	9	326	5.8
10	9	10	357	4.4
10	9	11	0	4.6
10	9	12	8	4.2
10	9	13	18	3.8
10	9	14	36	6.8
10	9	15	26	5.4
10	9	16	27	6.3
10	9	17	24	7.5
10	9	18	341	5.9
10	9	19	4	5.6
10	9	20	9	5.5
10	9	21	10	6.1
10	9	22	349	4.8
10	9	23	341	5.6
10	10	0	355	5.1
10	10	1	350	3.2
10	10	2	323	3.0
10	10	3	305	4.1
10	10	4	309	6.8
10	10	5	304	6.4
10	10	6	308	7.1
10	10	7	310	7.2
10	10	8	308	7.4
10	10	9	311	7.2
10	10	10	305	7.1
10	10	11	313	7.4
10	10	12	311	7.6
10	10	13	313	9.1
10	10	14	313	11.1
10	10	15	307	10.0
10	10	16	295	9.2
10	10	17	299	9.6
10	10	18	293	8.4
10	10	19	286	8.3
10	10	20	278	6.5
10	10	21	287	7.8
10	10	22	286	9.2
10	10	23	294	9.3
10	11	0	283	9.5
10	11	1	282	8.5
10	11	2	286	10.1
10	11	3	292	7.2
10	11	4	295	5.0
10	11	5	265	4.7
10	11	6	257	5.7
10	11	7	274	4.7
10	11	8	306	5.0
10	11	9	276	5.3
10	11	10	285	6.7
10	11	11	291	4.8
10	11	12	282	6.1
10	11	13	282	6.3
10	11	14	278	8.3
10	11	15	275	7.5
10	11	16	286	7.8
10	11	17	291	11.1
10	11	18	266	6.4
10	11	19	291	8.9
10	11	20	291	5.0
10	11	21	297	4.6
10	11	22	328	5.0
10	11	23	354	6.7
10	12	0	8	5.4
10	12	1	333	5.3
10	12	2	332	9.2
10	12	3	325	8.7
10	12	4	326	8.1
10	12	5	314	8.0
10	12	6	324	9.5
10	12	7	326	10.7
10	12	8	319	8.7
10	12	9	318	8.6
10	12	10	322	8.9
10	12	11	316	7.7
10	12	12	299	7.5
10	12	13	303	7.5
10	12	14	306	3.1
10	12	15	311	5.2
10	12	16	322	7.7
10	12	17	327	7.8
10	12	18	313	8.4
10	12	19	311	7.9
10	12	20	309	7.4
10	12	21	313	7.2
10	12	22	308	4.8
10	12	23	287	5.5
10	13	0	287	4.1
10	13	1	305	5.9
10	13	2	312	6.1
10	13	3	313	6.2
10	13	4	323	3.9
10	13	5	320	3.8
10	13	6	324	5.1
10	13	7	357	4.9
10	13	8	42	4.6
10	13	9	28	4.5
10	13	10	31	5.0
10	13	11	44	6.7
10	13	12	52	10.5
10	13	13	64	6.8
10	13	14	58	6.0
10	13	15	66	6.3
10	13	16	64	2.9
10	13	17	55	4.3
10	13	18	42	4.5
10	13	19	20	3.3
10	13	20	3	3.9
10	13	21	354	4.8
10	13	22	359	3.8
10	13	23	358	4.1
10	14	0	1	3.5
10	14	1	348	3.4
10	14	2	347	3.6
10	14	3	345	3.5
10	14	4	350	2.9
10	14	5	350	3.2
10	14	6	332	3.9
10	14	7	333	3.3
10	14	8	336	4.1
10	14	9	1	4.6
10	14	10	20	4.1
10	14	11	33	4.5
10	14	12	49	4.4
10	14	13	56	4.6
10	14	14	71	4.7
10	14	15	79	4.2
10	14	16	60	2.8
10	14	17	105	1.4
10	14	18	102	1.2
10	14	19	287	2.9
10	14	20	330	1.7
10	14	21	327	4.2
10	14	22	317	4.1
10	14	23	308	3.5
10	15	0	298	3.4
10	15	1	314	3.0
10	15	2	326	3.9
10	15	3	322	3.8
10	15	4	323	4.4
10	15	5	325	4.4
10	15	6	316	4.4
10	15	7	315	4.4
10	15	8	317	4.9
10	15	9	319	5.1
10	15	10	327	5.2
10	15	11	328	5.8
10	15	12	331	5.7
10	15	13	347	4.9
10	15	14	7	4.3
10	15	15	21	4.2
10	15	16	21	3.4
10	15	17	1	4.0
10	15	18	352	6.0
10	15	19	27	7.8
10	15	20	57	8.4
10	15	21	83	9.2
10	15	22	79	9.1
10	15	23	80	10.1
10	16	0	91	9.6
10	16	1	97	8.3
10	16	2	102	6.9
10	16	3	106	6.2
10	16	4	104	5.9
10	16	5	108	5.2
10	16	6	107	4.3
10	16	7	105	3.4
10	16	8	61	3.8
10	16	9	7	2.3
10	16	10	28	3.3
10	16	11	57	3.9
10	16	12	73	1.6
10	16	13	160	1.1
10	16	14	322	1.6
10	16	15	291	1.4
10	16	16	244	2.3
10	16	17	233	3.9
10	16	18	271	2.7
10	16	19	297	4.0
10	16	20	310	6.9
10	16	21	309	9.2
10	16	22	299	9.0
10	16	23	305	10.0
10	17	0	305	10.0
10	17	1	307	11.3
10	17	2	306	9.8
10	17	3	310	9.5
10	17	4	311	8.2
10	17	5	313	8.2
10	17	6	302	5.6
10	17	7	294	3.6
10	17	8	302	2.9
10	17	9	324	1.8
10	17	10	342	2.8
10	17	11	7	4.2
10	17	12	14	5.7
10	17	13	357	5.1
10	17	14	356	4.7
10	17	15	353	5.3
10	17	16	30	4.2
10	17	17	14	4.0
10	17	18	2	4.1
10	17	19	343	5.5
10	17	20	345	4.6
10	17	21	336	4.1
10	17	22	321	4.3
10	17	23	322	5.5
10	18	0	325	5.9
10	18	1	316	6.4
10	18	2	316	6.8
10	18	3	314	6.8
10	18	4	302	6.5
10	18	5	311	8.7
10	18	6	312	9.3
10	18	7	310	9.8
10	18	8	318	11.8
10	18	9	317	15.0
10	18	10	318	14.6
